"Data Source","World Development Indicators",

"Last Updated Date","2022-09-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Norway","NOR","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","27.9588","28.1884","28.418","29.0768","29.7356","30.3944","31.0532","31.712","32.035","32.358","32.681","33.004","33.327","31.537","29.747","27.957","26.167","24.377","22.877","21.377","19.877","18.377","16.877","17.067","17.257","17.447","17.637","17.827","17.4112","16.9954","16.5796","16.1638","15.748","15.162","14.576","13.99","13.404","12.818","12.2498","11.6816","11.1134","10.5452","9.977","9.7642","9.5514","9.3386","9.1258","8.913","8.3382","7.7634","7.1886","6.6138","6.039","5.8594","5.6798","5.5002","5.3206","5.141","5.1048","5.0686","5.0324","",
"Nepal","NPL","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","125.243","125.243","125.243","125.5072","125.7714","126.0356","126.2998","126.564","126.7248","126.8856","127.0464","127.2072","127.368","127.894","128.42","128.946","129.472","129.998","130.276","130.554","130.832","131.11","131.388","131.3778","131.3676","131.3574","131.3472","131.337","131.4412","131.5454","131.6496","131.7538","131.858","130.5036","129.1492","127.7948","126.4404","125.086","121.0428","116.9996","112.9564","108.9132","104.87","101.6756","98.4812","95.2868","92.0924","88.898","86.3322","83.7664","81.2006","78.6348","76.069","73.8794","71.6898","69.5002","67.3106","65.121","64.399","63.677","62.955","",
"Nauru","NRU","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","59.432","58.768","58.104","59.8858","61.6676","63.4494","65.2312","67.013","66.6118","66.2106","65.8094","65.4082","65.007","60.7994","56.5918","52.3842","48.1766","43.969","41.7428","39.5166","37.2904","35.0642","32.838","32.6432","32.4484","32.2536","32.0588","31.864","32.1708","32.4776","32.7844","33.0912","33.398","32.6908","31.9836","31.2764","30.5692","29.862","29.2338","28.6056","27.9774","27.3492","26.721","27.397","28.073","28.749","29.425","30.101","28.6666","27.2322","25.7978","24.3634","22.929","22.1972","21.4654","20.7336","20.0018","19.27","18.6046","17.9392","17.2738","",
"OECD members","OED","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","52.8097339611449","52.7368419483834","52.4472993961413","51.6726703929769","51.0048313354491","50.5415921952998","50.2653734260717","50.1692142941429","50.1004131081468","49.9950214323057","49.764776374077","49.3210657527525","48.8045609678304","48.0713041124496","47.2937811366458","46.4913367520406","45.6190132044674","44.6834144809946","43.8533047204021","43.0236043367747","42.2068780514134","41.3913684171562","40.6109369793041","40.1899916991052","39.7580082377261","39.3050181495089","38.8393986087633","38.3537423184543","38.4222445676323","38.5286005050631","38.7086749147569","38.869865301739","39.1421949624872","38.8681557687406","38.586874522852","38.2390183228852","37.7943507731991","37.259188161427","36.5977762268866","35.9288326163079","35.2833984448376","34.6040243699028","33.933100865099","33.581328144827","33.222335795404","32.839276235244","32.3945398240494","31.9418030752129","30.9893320081718","30.0327238154478","29.0639496027549","28.0604814091954","27.0024719301588","26.1491270223664","25.3025164268177","24.4805071253781","23.6634755869775","22.8654991556535","22.2311480505281","21.564466847024","20.8429734613464","",
"Oman","OMN","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","134.903","134.903","134.903","135.1154","135.3278","135.5402","135.7526","135.965","136.2338","136.5026","136.7714","137.0402","137.309","137.8534","138.3978","138.9422","139.4866","140.031","135.474","130.917","126.36","121.803","117.246","112.5818","107.9176","103.2534","98.5892","93.925","89.7214","85.5178","81.3142","77.1106","72.907","67.0162","61.1254","55.2346","49.3438","43.453","38.9762","34.4994","30.0226","25.5458","21.069","19.5742","18.0794","16.5846","15.0898","13.595","13.8746","14.1542","14.4338","14.7134","14.993","14.6056","14.2182","13.8308","13.4434","13.056","12.6964","12.3368","11.9772","",
"Other small states","OSS","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","101.274000502941","100.243771985394","98.7999613569316","97.6962874795925","96.9547521799249","96.7470445359819","96.9523685503211","97.5279529486209","98.5229024902297","99.406468100784","100.019733904972","100.138403179882","100.248802746959","100.519619032081","100.900121248753","101.341958960068","101.535750362472","101.822945980828","101.075454629232","100.529724148479","100.164186448244","99.7436671676135","99.416600638934","99.0314174892961","98.6052158570565","98.0338982750018","97.3258269009669","96.4428946552968","95.2271399029314","94.000045366154","92.797280738871","91.4991006209026","90.3075095288539","88.7959122063368","87.2890531488527","85.7632585917371","83.9277234434472","82.0636597658998","80.8096605272335","79.5421555985685","78.2645321852393","76.8698371748537","75.4354860849277","74.4251828909443","73.4118634693545","72.4047980617883","71.2760548236392","70.2336531172201","69.2309104522397","68.3171158203797","67.4747818037432","66.4735123795316","65.5340540886265","64.8203967442493","64.1004692324744","63.3341506661154","62.4731885084774","61.5516416661304","60.4492768441236","59.3215551335988","58.2218329545076","",
"Pakistan","PAK","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","112.675","112.675","112.675","112.675","112.675","112.675","112.675","112.675","112.131","111.587","111.043","110.499","109.955","109.4036","108.8522","108.3008","107.7494","107.198","106.4772","105.7564","105.0356","104.3148","103.594","101.914","100.234","98.554","96.874","95.194","92.1586","89.1232","86.0878","83.0524","80.017","76.8746","73.7322","70.5898","67.4474","64.305","61.6674","59.0298","56.3922","53.7546","51.117","49.6102","48.1034","46.5966","45.0898","43.583","43.1674","42.7518","42.3362","41.9206","41.505","40.9644","40.4238","39.8832","39.3426","38.802","38.2106","37.6192","37.0278","",
"Panama","PAN","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","143.5474","142.6432","141.739","140.982","140.225","139.468","138.711","137.954","136.9948","136.0356","135.0764","134.1172","133.158","131.0418","128.9256","126.8094","124.6932","122.577","120.289","118.001","115.713","113.425","111.137","109.4264","107.7158","106.0052","104.2946","102.584","101.6664","100.7488","99.8312","98.9136","97.996","97.1934","96.3908","95.5882","94.7856","93.983","93.1198","92.2566","91.3934","90.5302","89.667","89.3196","88.9722","88.6248","88.2774","87.93","87.7162","87.5024","87.2886","87.0748","86.861","85.8544","84.8478","83.8412","82.8346","81.828","81.0386","80.2492","79.4598","",
"Peru","PER","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","129.6768","128.7744","127.872","125.6316","123.3912","121.1508","118.9104","116.67","113.9634","111.2568","108.5502","105.8436","103.137","101.2146","99.2922","97.3698","95.4474","93.525","92.6312","91.7374","90.8436","89.9498","89.056","88.4478","87.8396","87.2314","86.6232","86.015","84.863","83.711","82.559","81.407","80.255","78.9782","77.7014","76.4246","75.1478","73.871","73.3986","72.9262","72.4538","71.9814","71.509","71.5174","71.5258","71.5342","71.5426","71.551","69.7044","67.8578","66.0112","64.1646","62.318","61.2308","60.1436","59.0564","57.9692","56.882","55.9518","55.0216","54.0914","",
"Philippines","PHL","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","66.2776","65.7388","65.2","64.3752","63.5504","62.7256","61.9008","61.076","60.0256","58.9752","57.9248","56.8744","55.824","55.4964","55.1688","54.8412","54.5136","54.186","53.6642","53.1424","52.6206","52.0988","51.577","51.2756","50.9742","50.6728","50.3714","50.07","50.2532","50.4364","50.6196","50.8028","50.986","50.6012","50.2164","49.8316","49.4468","49.062","50.024","50.986","51.948","52.91","53.872","54.014","54.156","54.298","54.44","54.582","55.1214","55.6608","56.2002","56.7396","57.279","56.654","56.029","55.404","54.779","54.154","54.7592","55.3644","55.9696","",
"Palau","PLW","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","93.8466","93.8508","93.855","93.8408","93.8266","93.8124","93.7982","93.784","94.5446","95.3052","96.0658","96.8264","97.587","96.6806","95.7742","94.8678","93.9614","93.055","92.171","91.287","90.403","89.519","88.635","87.6256","86.6162","85.6068","84.5974","83.588","82.0368","80.4856","78.9344","77.3832","75.832","74.9866","74.1412","73.2958","72.4504","71.605","70.2846","68.9642","67.6438","66.3234","65.003","64.2228","63.4426","62.6624","61.8822","61.102","60.1964","59.2908","58.3852","57.4796","56.574","55.7902","55.0064","54.2226","53.4388","52.655","51.982","51.309","50.636","",
"Poland","POL","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","39.672","37.467","35.262","34.453","33.644","32.835","32.026","31.217","30.2398","29.2626","28.2854","27.3082","26.331","27.711","29.091","30.471","31.851","33.231","33.4504","33.6698","33.8892","34.1086","34.328","33.953","33.578","33.203","32.828","32.453","31.835","31.217","30.599","29.981","29.363","27.2972","25.2314","23.1656","21.0998","19.034","18.3252","17.6164","16.9076","16.1988","15.49","15.5802","15.6704","15.7606","15.8508","15.941","15.6194","15.2978","14.9762","14.6546","14.333","13.574","12.815","12.056","11.297","10.538","10.1692","9.8004","9.4316","",
"Pre-demographic dividend","PRE","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","165.643989089815","165.796043746576","165.953130509278","165.762886987052","165.60345784121","165.486574907105","165.440698122502","165.378996191203","165.292354959073","165.131107169089","164.94996387088","164.896965579899","164.907823925657","164.663978983319","164.38411717949","164.030495390163","163.564248946282","163.045339758716","162.016399274568","160.974072594548","159.928209163281","158.885553754542","157.827259219679","156.391371435204","154.995322768989","153.657932663833","152.354155001488","151.103865889122","149.774611529154","148.418024992551","147.024198549358","145.604765922067","144.159932159285","143.423794359284","142.679841999909","141.936723248926","141.193263701051","140.462606869206","139.558606957993","138.651085948609","137.736181589292","136.814703132881","135.882496415992","134.635946284359","133.408268568182","132.208462710419","131.029124403717","129.872119767863","127.895000143026","125.893181448665","123.855240609323","121.76751340087","119.659644356304","117.468368049677","115.29048638492","113.141617732562","111.021402587176","108.928839401438","107.124964341","105.313493630981","103.484659352706","",
"Puerto Rico","PRI","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","106.9978","104.8814","102.765","99.6466","96.5282","93.4098","90.2914","87.173","85.6988","84.2246","82.7504","81.2762","79.802","79.6718","79.5416","79.4114","79.2812","79.151","77.2406","75.3302","73.4198","71.5094","69.599","68.9518","68.3046","67.6574","67.0102","66.363","67.727","69.091","70.455","71.819","73.183","73.0264","72.8698","72.7132","72.5566","72.4","71.0032","69.6064","68.2096","66.8128","65.416","62.4532","59.4904","56.5276","53.5648","50.602","49.6004","48.5988","47.5972","46.5956","45.594","42.2948","38.9956","35.6964","32.3972","29.098","28.3068","27.5156","26.7244","",
"Korea, Dem. People's Rep.","PRK","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","7.746","7.111","6.476","6.3428","6.2096","6.0764","5.9432","5.81","5.4738","5.1376","4.8014","4.4652","4.129","4.2494","4.3698","4.4902","4.6106","4.731","4.8166","4.9022","4.9878","5.0734","5.159","4.761","4.363","3.965","3.567","3.169","2.8862","2.6034","2.3206","2.0378","1.755","1.6532","1.5514","1.4496","1.3478","1.246","1.1888","1.1316","1.0744","1.0172","0.96","0.8928","0.8256","0.7584","0.6912","0.624","0.561","0.498","0.435","0.372","0.309","0.3038","0.2986","0.2934","0.2882","0.283","0.286","0.289","0.292","",
"Portugal","PRT","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","26.9002","26.9516","27.003","27.5678","28.1326","28.6974","29.2622","29.827","30.2476","30.6682","31.0888","31.5094","31.93","33.2244","34.5188","35.8132","37.1076","38.402","38.2996","38.1972","38.0948","37.9924","37.89","35.9072","33.9244","31.9416","29.9588","27.976","26.7498","25.5236","24.2974","23.0712","21.845","21.5594","21.2738","20.9882","20.7026","20.417","20.3734","20.3298","20.2862","20.2426","20.199","19.4064","18.6138","17.8212","17.0286","16.236","15.2716","14.3072","13.3428","12.3784","11.414","10.8072","10.2004","9.5936","8.9868","8.38","8.0012","7.6224","7.2436","",
"Paraguay","PRY","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","102.698","102.311","101.924","101.62","101.316","101.012","100.708","100.404","99.9726","99.5412","99.1098","98.6784","98.247","97.9728","97.6986","97.4244","97.1502","96.876","96.6252","96.3744","96.1236","95.8728","95.622","95.0698","94.5176","93.9654","93.4132","92.861","92.7696","92.6782","92.5868","92.4954","92.404","91.967","91.53","91.093","90.656","90.219","89.1294","88.0398","86.9502","85.8606","84.771","83.4868","82.2026","80.9184","79.6342","78.35","77.2654","76.1808","75.0962","74.0116","72.927","72.4424","71.9578","71.4732","70.9886","70.504","70.1824","69.8608","69.5392","",
"West Bank and Gaza","PSE","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","111.26","113.026","114.792","114.7894","114.7868","114.7842","114.7816","114.779","113.908","113.037","112.166","111.295","110.424","110.0946","109.7652","109.4358","109.1064","108.777","106.446","104.115","101.784","99.453","97.122","97.699","98.276","98.853","99.43","100.007","102.023","104.039","106.055","108.071","110.087","107.4704","104.8538","102.2372","99.6206","97.004","91.7128","86.4216","81.1304","75.8392","70.548","69.6038","68.6596","67.7154","66.7712","65.827","64.82","63.813","62.806","61.799","60.792","59.1868","57.5816","55.9764","54.3712","52.766","51.8828","50.9996","50.1164","",
"Pacific island small states","PSS","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","91.5660018701588","90.2152690107406","88.9594543616343","85.3269674169301","81.6191585002589","77.844610359891","74.0413254127336","70.2064642535465","70.4216417941724","70.599600375026","70.7442566777963","70.8953346893276","71.0074306029223","70.666430157528","70.3800053450678","70.1473022481171","70.1018378205129","70.0134003688525","69.0138798468807","67.9360647534856","66.7991940270096","65.7625990980691","64.6847314159849","64.4319406135061","64.2142577873549","64.0526760188399","64.1047926045056","64.2063558434195","63.8483959668637","63.3659613100712","62.7401985024621","62.1934680626791","61.5507797883831","59.6730028072812","57.6273337965073","55.471865132563","53.3517484902423","51.1758674759366","50.3133631495479","49.4775604970861","48.6905922919262","48.0092032628921","47.3917132034194","47.2552208593095","47.0534383053567","46.7749806442309","46.4844330888812","46.1353124111007","46.7021110982958","47.2518257658117","47.8204005710013","48.5767256010496","49.3775991891165","49.5842924345073","49.7809963016303","49.9841854435848","50.1759829166269","50.4193141404464","50.5432455269585","50.592989136333","50.5405607757955","",
